064050;Mirabella Eclano;AV;CAM;0825;83036;F230;8042;http://www.comuni-italiani.it/064/050/
064051;Montaguto;AV;CAM;0825;83030;F397;478;http://www.comuni-italiani.it/064/051/
064052;Montecalvo Irpino;AV;CAM;0825;83037;F448;3940;http://www.comuni-italiani.it/064/052/
064053;Montefalcione;AV;CAM;0825;83030;F491;3461;http://www.comuni-italiani.it/064/053/
064054;Monteforte Irpino;AV;CAM;0825;83024;F506;12646;http://www.comuni-italiani.it/064/054/
064055;Montefredane;AV;CAM;0825;83030;F511;2310;http://www.comuni-italiani.it/064/055/
064056;Montefusco;AV;CAM;0825;83030;F512;1432;http://www.comuni-italiani.it/064/056/
064057;Montella;AV;CAM;0827;83048;F546;8013;http://www.comuni-italiani.it/064/057/
064058;Montemarano;AV;CAM;0827;83040;F559;3090;http://www.comuni-italiani.it/064/058/
064059;Montemiletto;AV;CAM;0825;83038;F566;5464;http://www.comuni-italiani.it/064/059/
064060;Monteverde;AV;CAM;0827;83049;F660;842;http://www.comuni-italiani.it/064/060/
064061;Montoro Inferiore;AV;CAM;0825;83025;F693;10529;http://www.comuni-italiani.it/064/061/
064062;Montoro Superiore;AV;CAM;0825;83026;F694;8844;http://www.comuni-italiani.it/064/062/
064063;Morra De Sanctis;AV;CAM;0827;83040;F744;1328;http://www.comuni-italiani.it/064/063/
064064;Moschiano;AV;CAM;081;83020;F762;1701;http://www.comuni-italiani.it/064/064/
064065;Mugnano del Cardinale;AV;CAM;081;83027;F798;5376;http://www.comuni-italiani.it/064/065/
064066;Nusco;AV;CAM;0827;83051;F988;4295;http://www.comuni-italiani.it/064/066/
064067;Ospedaletto d'Alpinolo;AV;CAM;0825;83014;G165;1934;http://www.comuni-italiani.it/064/067/
064068;Pago del Vallo di Lauro;AV;CAM;081;83020;G242;1875;http://www.comuni-italiani.it/064/068/
064069;Parolise;AV;CAM;0825;83050;G340;706;http://www.comuni-italiani.it/064/069/
064070;Paternopoli;AV;CAM;0827;83052;G370;2603;http://www.comuni-italiani.it/064/070/
064071;Petruro Irpino;AV;CAM;0825;83010;G519;359;http://www.comuni-italiani.it/064/071/
064072;Pietradefusi;AV;CAM;0825;83030;G611;2472;http://www.comuni-italiani.it/064/072/
064073;Pietrastornina;AV;CAM;0825;83015;G629;1567;http://www.comuni-italiani.it/064/073/
064074;Prata di Principato Ultra;AV;CAM;0825;83030;G990;2975;http://www.comuni-italiani.it/064/074/
064075;Pratola Serra;AV;CAM;0825;83039;H006;3700;http://www.comuni-italiani.it/064/075/
064076;Quadrelle;AV;CAM;081;83020;H097;1957;http://www.comuni-italiani.it/064/076/
064077;Quindici;AV;CAM;081;83020;H128;2447;http://www.comuni-italiani.it/064/077/
064079;Rocca San Felice;AV;CAM;0827;83050;H438;889;http://www.comuni-italiani.it/064/079/
064078;Roccabascerana;AV;CAM;0825;83016;H382;2358;http://www.comuni-italiani.it/064/078/
064080;Rotondi;AV;CAM;0824;83017;H592;3647;http://www.comuni-italiani.it/064/080/
064081;Salza Irpina;AV;CAM;0825;83050;H733;788;http://www.comuni-italiani.it/064/081/
064082;San Mango sul Calore;AV;CAM;0827;83050;H975;1210;http://www.comuni-italiani.it/064/082/
064083;San Martino Valle Caudina;AV;CAM;0824;83018;I016;4730;http://www.comuni-italiani.it/064/083/
064084;San Michele di Serino;AV;CAM;0825;83020;I034;2602;http://www.comuni-italiani.it/064/084/
064085;San Nicola Baronia;AV;CAM;0827;83050;I061;793;http://www.comuni-italiani.it/064/085/
064086;San Potito Ultra;AV;CAM;0825;83050;I129;1603;http://www.comuni-italiani.it/064/086/
064087;San Sossio Baronia;AV;CAM;0827;83050;I163;1738;http://www.comuni-italiani.it/064/087/
064088;Santa Lucia di Serino;AV;CAM;0825;83020;I219;1460;http://www.comuni-italiani.it/064/088/
064093;Santa Paolina;AV;CAM;0825;83030;I301;1440;http://www.comuni-italiani.it/064/093/
064089;Sant'Andrea di Conza;AV;CAM;0827;83053;I264;1696;http://www.comuni-italiani.it/064/089/
064091;Sant'Angelo a Scala;AV;CAM;0825;83010;I280;736;http://www.comuni-italiani.it/064/091/
064090;Sant'Angelo all'Esca;AV;CAM;0827;83050;I279;852;http://www.comuni-italiani.it/064/090/
064092;Sant'Angelo dei Lombardi;AV;CAM;0827;83054;I281;4431;http://www.comuni-italiani.it/064/092/
064095;Santo Stefano del Sole;AV;CAM;0825;83050;I357;2218;http://www.comuni-italiani.it/064/095/
064096;Savignano Irpino;AV;CAM;0825;83030;I471;1204;http://www.comuni-italiani.it/064/096/
064097;Scampitella;AV;CAM;0827;83050;I493;1288;http://www.comuni-italiani.it/064/097/
064098;Senerchia;AV;CAM;0827;83050;I606;845;http://www.comuni-italiani.it/064/098/
064099;Serino;AV;CAM;0825;83028;I630;7254;http://www.comuni-italiani.it/064/099/
064100;Sirignano;AV;CAM;081;83020;I756;3028;http://www.comuni-italiani.it/064/100/
064101;Solofra;AV;CAM;0825;83029;I805;12313;http://www.comuni-italiani.it/064/101/
064102;Sorbo Serpico;AV;CAM;0825;83050;I843;595;http://www.comuni-italiani.it/064/102/
064103;Sperone;AV;CAM;081;83020;I893;3726;http://www.comuni-italiani.it/064/103/
064104;Sturno;AV;CAM;0825;83055;I990;3171;http://www.comuni-italiani.it/064/104/
064105;Summonte;AV;CAM;0825;83010;L004;1662;http://www.comuni-italiani.it/064/105/
064106;Taurano;AV;CAM;081;83020;L061;1615;http://www.comuni-italiani.it/064/106/
064107;Taurasi;AV;CAM;0827;83030;L062;2519;http://www.comuni-italiani.it/064/107/
064108;Teora;AV;CAM;0827;83056;L102;1579;http://www.comuni-italiani.it/064/108/
064109;Torella dei Lombardi;AV;CAM;0827;83057;L214;2235;http://www.comuni-italiani.it/064/109/
064110;Torre Le Nocelle;AV;CAM;0825;83030;L272;1376;http://www.comuni-italiani.it/064/110/
064111;Torrioni;AV;CAM;0825;83010;L301;586;http://www.comuni-italiani.it/064/111/
064112;Trevico;AV;CAM;0827;83058;L399;1085;http://www.comuni-italiani.it/064/112/
064113;Tufo;AV;CAM;0825;83010;L461;941;http://www.comuni-italiani.it/064/113/
064114;Vallata;AV;CAM;0827;83059;L589;2874;http://www.comuni-italiani.it/064/114/
064115;Vallesaccarda;AV;CAM;0827;83050;L616;1357;http://www.comuni-italiani.it/064/115/
064116;Venticano;AV;CAM;0825;83030;L739;2599;http://www.comuni-italiani.it/064/116/
064117;Villamaina;AV;CAM;0825;83050;L965;970;http://www.comuni-italiani.it/064/117/
064118;Villanova del Battista;AV;CAM;0825;83030;L973;1786;http://www.comuni-italiani.it/064/118/
064119;Volturara Irpina;AV;CAM;0825;83050;M130;4103;http://www.comuni-italiani.it/064/119/
064120;Zungoli;AV;CAM;0825;83030;M203;1232;http://www.comuni-italiani.it/064/120/
