061028;Cervino;CE;CAM;0823;81023;C558;5062;http://www.comuni-italiani.it/061/028/
008017;Cervo;IM;LIG;0183;18010;C559;1173;http://www.comuni-italiani.it/008/017/
078039;Cerzeto;CS;CAL;0984;87040;C560;1257;http://www.comuni-italiani.it/078/039/
061029;Cesa;CE;CAM;081;81030;C561;8241;http://www.comuni-italiani.it/061/029/
097021;Cesana Brianza;LC;LOM;031;23861;C563;2343;http://www.comuni-italiani.it/097/021/
001074;Cesana Torinese;TO;PIE;0122;10054;C564;1040;http://www.comuni-italiani.it/001/074/
015074;Cesano Boscone;MI;LOM;02;20090;C565;23935;http://www.comuni-italiani.it/015/074/
108019;Cesano Maderno;MB;LOM;0362;20811;C566;37291;http://www.comuni-italiani.it/108/019/
103022;Cesara;VB;PIE;0323;28891;C567;595;http://www.comuni-italiani.it/103/022/
083017;Cesarò;ME;SIC;095;98033;C568;2585;http://www.comuni-italiani.it/083/017/
015076;Cesate;MI;LOM;02;20020;C569;13977;http://www.comuni-italiani.it/015/076/
040007;Cesena;FC;EMR;0547;4752x;C573;97056;http://www.comuni-italiani.it/040/007/
040008;Cesenatico;FC;EMR;0547;47042;C574;25633;http://www.comuni-italiani.it/040/008/
064026;Cesinali;AV;CAM;0825;83020;C576;2570;http://www.comuni-italiani.it/064/026/
008018;Cesio;IM;LIG;0183;18022;C578;295;http://www.comuni-italiani.it/008/018/
025011;Cesiomaggiore;BL;VEN;0439;32030;C577;4187;http://www.comuni-italiani.it/025/011/
026015;Cessalto;TV;VEN;0421;31040;C580;3855;http://www.comuni-italiani.it/026/015/
102006;Cessaniti;VV;CAL;0963;89816;C581;3440;http://www.comuni-italiani.it/102/006/
043011;Cessapalombo;MC;MAR;0733;62020;C582;533;http://www.comuni-italiani.it/043/011/
005037;Cessole;AT;PIE;0144;14050;C583;430;http://www.comuni-italiani.it/005/037/
065041;Cetara;SA;CAM;089;84010;C584;2317;http://www.comuni-italiani.it/065/041/
017050;Ceto;BS;LOM;0364;25040;C585;1963;http://www.comuni-italiani.it/017/050/
052008;Cetona;SI;TOS;0578;53040;C587;2913;http://www.comuni-italiani.it/052/008/
078040;Cetraro;CS;CAL;0982;87022;C588;10125;http://www.comuni-italiani.it/078/040/
004066;Ceva;CN;PIE;0174;12073;C589;5862;http://www.comuni-italiani.it/004/066/
017051;Cevo;BS;LOM;0364;25040;C591;949;http://www.comuni-italiani.it/017/051/
061030;Ciorlano;CE;CAM;0823;81010;C716;443;http://www.comuni-italiani.it/061/030/
061031;Conca della Campania;CE;CAM;0823;81044;C939;1292;http://www.comuni-italiani.it/061/031/
061032;Curti;CE;CAM;0823;81040;D228;7234;http://www.comuni-italiani.it/061/032/
061033;Dragoni;CE;CAM;0823;81010;D361;2154;http://www.comuni-italiani.it/061/033/
061101;Falciano del Massico;CE;CAM;0823;81030;D471;3762;http://www.comuni-italiani.it/061/101/
061034;Fontegreca;CE;CAM;0823;81014;D683;857;http://www.comuni-italiani.it/061/034/
061035;Formicola;CE;CAM;0823;81040;D709;1580;http://www.comuni-italiani.it/061/035/
061036;Francolise;CE;CAM;0823;81050;D769;5025;http://www.comuni-italiani.it/061/036/
061037;Frignano;CE;CAM;081;81030;D799;8659;http://www.comuni-italiani.it/061/037/
061038;Gallo Matese;CE;CAM;0823;81010;D884;678;http://www.comuni-italiani.it/061/038/
061039;Galluccio;CE;CAM;0823;81044;D886;2275;http://www.comuni-italiani.it/061/039/
061040;Giano Vetusto;CE;CAM;0823;81042;E011;670;http://www.comuni-italiani.it/061/040/
061041;Gioia Sannitica;CE;CAM;0823;81010;E039;3575;http://www.comuni-italiani.it/061/041/
061042;Grazzanise;CE;CAM;0823;81046;E158;6812;http://www.comuni-italiani.it/061/042/
061043;Gricignano di Aversa;CE;CAM;081;81030;E173;10421;http://www.comuni-italiani.it/061/043/
061044;Letino;CE;CAM;0823;81010;E554;780;http://www.comuni-italiani.it/061/044/
061045;Liberi;CE;CAM;0823;81040;E570;1176;http://www.comuni-italiani.it/061/045/
061046;Lusciano;CE;CAM;081;81030;E754;14553;http://www.comuni-italiani.it/061/046/
061047;Macerata Campania;CE;CAM;0823;81047;E784;10845;http://www.comuni-italiani.it/061/047/
061048;Maddaloni;CE;CAM;0823;81024;E791;38690;http://www.comuni-italiani.it/061/048/
061049;Marcianise;CE;CAM;0823;81025;E932;40439;http://www.comuni-italiani.it/061/049/
061050;Marzano Appio;CE;CAM;0823;81035;E998;2373;http://www.comuni-italiani.it/061/050/
061051;Mignano Monte Lungo;CE;CAM;0823;81049;F203;3290;http://www.comuni-italiani.it/061/051/
061052;Mondragone;CE;CAM;0823;81034;F352;27405;http://www.comuni-italiani.it/061/052/
061053;Orta di Atella;CE;CAM;081;81030;G130;24547;http://www.comuni-italiani.it/061/053/
061054;Parete;CE;CAM;081;81030;G333;11001;http://www.comuni-italiani.it/061/054/
061055;Pastorano;CE;CAM;0823;81050;G364;2941;http://www.comuni-italiani.it/061/055/
061056;Piana di Monte Verna;CE;CAM;0823;81013;G541;2402;http://www.comuni-italiani.it/061/056/
061057;Piedimonte Matese;CE;CAM;0823;81016;G596;11428;http://www.comuni-italiani.it/061/057/
061058;Pietramelara;CE;CAM;0823;81051;G620;4810;http://www.comuni-italiani.it/061/058/
061059;Pietravairano;CE;CAM;0823;81040;G630;3090;http://www.comuni-italiani.it/061/059/
061060;Pignataro Maggiore;CE;CAM;0823;81052;G661;6281;http://www.comuni-italiani.it/061/060/
061061;Pontelatone;CE;CAM;0823;81040;G849;1819;http://www.comuni-italiani.it/061/061/
061062;Portico di Caserta;CE;CAM;0823;81050;G903;7737;http://www.comuni-italiani.it/061/062/
061063;Prata Sannita;CE;CAM;0823;81010;G991;1605;http://www.comuni-italiani.it/061/063/
061064;Pratella;CE;CAM;0823;81010;G995;1635;http://www.comuni-italiani.it/061/064/
061065;Presenzano;CE;CAM;0823;81050;H045;1773;http://www.comuni-italiani.it/061/065/
061066;Raviscanina;CE;CAM;0823;81017;H202;1383;http://www.comuni-italiani.it/061/066/
061067;Recale;CE;CAM;0823;81020;H210;7557;http://www.comuni-italiani.it/061/067/
061068;Riardo;CE;CAM;0823;81053;H268;2442;http://www.comuni-italiani.it/061/068/
061069;Rocca D'Evandro;CE;CAM;0823;81040;H398;3437;http://www.comuni-italiani.it/061/069/
061070;Roccamonfina;CE;CAM;0823;81035;H423;3688;http://www.comuni-italiani.it/061/070/
061071;Roccaromana;CE;CAM;0823;81051;H436;997;http://www.comuni-italiani.it/061/071/
061072;Rocchetta e Croce;CE;CAM;0823;81042;H459;486;http://www.comuni-italiani.it/061/072/
061073;Ruviano;CE;CAM;0823;81010;H165;1839;http://www.comuni-italiani.it/061/073/
061074;San Cipriano d'Aversa;CE;CAM;081;81036;H798;13085;http://www.comuni-italiani.it/061/074/
061075;San Felice a Cancello;CE;CAM;0823;81027;H834;17675;http://www.comuni-italiani.it/061/075/
061076;San Gregorio Matese;CE;CAM;0823;81010;H939;986;http://www.comuni-italiani.it/061/076/
061077;San Marcellino;CE;CAM;081;81030;H978;13308;http://www.comuni-italiani.it/061/077/
061104;San Marco Evangelista;CE;CAM;0823;81020;F043;6483;http://www.comuni-italiani.it/061/104/
061078;San Nicola la Strada;CE;CAM;0823;81020;I056;21746;http://www.comuni-italiani.it/061/078/
061079;San Pietro Infine;CE;CAM;0823;81049;I113;988;http://www.comuni-italiani.it/061/079/
061080;San Potito Sannitico;CE;CAM;0823;81016;I130;2011;http://www.comuni-italiani.it/061/080/
061081;San Prisco;CE;CAM;0823;81054;I131;12196;http://www.comuni-italiani.it/061/081/
061085;San Tammaro;CE;CAM;0823;81050;I261;5115;http://www.comuni-italiani.it/061/085/
061082;Santa Maria a Vico;CE;CAM;0823;81028;I233;14210;http://www.comuni-italiani.it/061/082/
061083;Santa Maria Capua Vetere;CE;CAM;0823;81055;I234;33742;http://www.comuni-italiani.it/061/083/
061084;Santa Maria La Fossa;CE;CAM;0823;81050;I247;2745;http://www.comuni-italiani.it/061/084/
061086;Sant'Angelo d'Alife;CE;CAM;0823;81017;I273;2320;http://www.comuni-italiani.it/061/086/
061087;Sant'Arpino;CE;CAM;081;81030;I306;14267;http://www.comuni-italiani.it/061/087/
061088;Sessa Aurunca;CE;CAM;0823;81037;I676;22603;http://www.comuni-italiani.it/061/088/
061089;Sparanise;CE;CAM;0823;81056;I885;7447;http://www.comuni-italiani.it/061/089/
061090;Succivo;CE;CAM;081;81030;I993;8040;http://www.comuni-italiani.it/061/090/
061091;Teano;CE;CAM;0823;81057;L083;12536;http://www.comuni-italiani.it/061/091/
061092;Teverola;CE;CAM;081;81030;L155;13707;http://www.comuni-italiani.it/061/092/
061093;Tora e Piccilli;CE;CAM;0823;81044;L205;970;http://www.comuni-italiani.it/061/093/
061094;Trentola-Ducenta;CE;CAM;081;81038;L379;17794;http://www.comuni-italiani.it/061/094/
061095;Vairano Patenora;CE;CAM;0823;81058;L540;6470;http://www.comuni-italiani.it/061/095/
061096;Valle Agricola;CE;CAM;0823;81010;L594;989;http://www.comuni-italiani.it/061/096/
061097;Valle di Maddaloni;CE;CAM;0823;81020;L591;2796;http://www.comuni-italiani.it/061/097/
061098;Villa di Briano;CE;CAM;081;81030;D801;6522;http://www.comuni-italiani.it/061/098/
061099;Villa Literno;CE;CAM;081;81039;L844;11676;http://www.comuni-italiani.it/061/099/
061100;Vitulazio;CE;CAM;0823;81041;M092;6984;http://www.comuni-italiani.it/061/100/
